timestamp,station_id,media_temperatura,latitude,longitude
2021-10-11,11217370,17.15416669845581,38.754,-27.3245
2021-10-12,11217370,15.6875,38.754,-27.3245
2021-10-13,11217370,15.391666650772095,38.754,-27.3245
2021-10-14,11217370,17.34166669845581,38.754,-27.3245
2021-10-15,11217370,15.916666746139526,38.754,-27.3245
2021-10-16,11217370,16.24999992052714,38.754,-27.3245
2021-10-17,11217370,16.437500198682148,38.754,-27.3245
2021-10-18,11217370,15.295833269755045,38.754,-27.3245
2021-10-19,11217370,14.295833269755045,38.754,-27.3245
2021-10-20,11217370,13.933333396911621,38.754,-27.3245
2021-10-21,11217370,13.633333444595337,38.754,-27.3245
2021-10-22,11217370,15.200000127156576,38.754,-27.3245
2021-10-23,11217370,14.191666642824808,38.754,-27.3245
2021-10-24,11217370,12.925000071525574,38.754,-27.3245
2021-10-25,11217370,14.266666769981384,38.754,-27.3245
2021-10-26,11217370,15.754166642824808,38.754,-27.3245
2021-10-27,11217370,14.741666634877523,38.754,-27.3245
2021-10-28,11217370,13.72083338101705,38.754,-27.3245
2021-10-29,11217370,16.90833334128062,38.754,-27.3245
2021-10-30,11217370,16.97499990463257,38.754,-27.3245
2021-11-02,11217370,17.062500059604645,38.754,-27.3245
2021-11-03,11217370,15.554166595141092,38.754,-27.3245
2021-11-04,11217370,15.070833245913187,38.754,-27.3245
2021-11-05,11217370,15.004166642824808,38.754,-27.3245
2021-11-06,11217370,15.712500055631002,38.754,-27.3245
2021-11-07,11217370,15.133333444595337,38.754,-27.3245
2021-11-08,11217370,14.61818179217252,38.754,-27.3245
2021-11-09,11217370,13.708333492279053,38.754,-27.3245
2021-11-10,11217370,14.291666587193808,38.754,-27.3245
2021-11-11,11217370,15.353333346048991,38.754,-27.3245
2021-11-12,11217370,15.695833325386047,38.754,-27.3245
2021-11-13,11217370,14.94000015258789,38.754,-27.3245
2021-11-14,11217370,13.137500047683716,38.754,-27.3245
2021-11-15,11217370,14.621428557804652,38.754,-27.3245
2021-11-16,11217370,13.329166650772095,38.754,-27.3245
2021-11-17,11217370,12.670833349227905,38.754,-27.3245
2021-11-18,11217370,12.59166669845581,38.754,-27.3245
2021-11-19,11217370,12.412500023841858,38.754,-27.3245
2021-11-20,11217370,12.308333396911621,38.754,-27.3245
2021-11-21,11217370,12.175000071525574,38.754,-27.3245
2021-11-22,11217370,13.133333325386047,38.754,-27.3245
2021-11-23,11217370,14.02916677792867,38.754,-27.3245
2021-11-24,11217370,13.141666650772095,38.754,-27.3245
2021-11-25,11217370,10.533333354526096,38.754,-27.3245
2021-11-26,11217370,9.71875,38.754,-27.3245
2021-11-27,11217370,9.50000003973643,38.754,-27.3245
2021-11-28,11217370,9.075000127156576,38.754,-27.3245
2021-11-29,11217370,9.069565296173096,38.754,-27.3245
2021-11-30,11217370,10.06666668256124,38.754,-27.3245
2021-12-01,11217370,11.829166769981384,38.754,-27.3245
2021-12-02,11217370,12.24583343664805,38.754,-27.3245
2021-12-03,11217370,11.899999936421713,38.754,-27.3245
2021-12-04,11217370,12.1875,38.754,-27.3245
2021-12-05,11217370,11.43749996026357,38.754,-27.3245
2021-12-06,11217370,10.93749996026357,38.754,-27.3245
2021-12-07,11217370,10.4666668176651,38.754,-27.3245
2021-12-08,11217370,8.691666622956594,38.754,-27.3245
2021-12-09,11217370,9.991666754086813,38.754,-27.3245
2021-12-10,11217370,11.02916661898295,38.754,-27.3245
2021-12-11,11217370,12.59166669845581,38.754,-27.3245
2021-12-12,11217370,8.920833349227905,38.754,-27.3245
2021-12-13,11217370,7.208333313465118,38.754,-27.3245
2021-12-14,11217370,8.649999976158142,38.754,-27.3245
2021-12-15,11217370,9.79999998341436,38.754,-27.3245
2021-12-16,11217370,10.877777788374159,38.754,-27.3245
2021-12-17,11217370,8.675000011920929,38.754,-27.3245
2021-12-18,11217370,8.441666662693024,38.754,-27.3245
2021-12-19,11217370,9.87083331743876,38.754,-27.3245
2021-12-20,11217370,8.208333313465118,38.754,-27.3245
2021-12-21,11217370,11.579166690508524,38.754,-27.3245
2021-12-22,11217370,7.9000000556310015,38.754,-27.3245
2021-12-23,11217370,8.041666666666666,38.754,-27.3245
2021-12-24,11217370,9.100000381469727,38.754,-27.3245
2021-12-26,11217370,11.575000047683716,38.754,-27.3245
2021-12-27,11217370,13.18749996026357,38.754,-27.3245
2021-12-28,11217370,14.933333396911621,38.754,-27.3245
2021-12-29,11217370,10.155555407206217,38.754,-27.3245
2021-12-30,11217370,9.983333388964335,38.754,-27.3245
2021-12-31,11217370,8.65833330154419,38.754,-27.3245
2022-01-01,11217370,9.691666762034098,38.754,-27.3245
2022-01-02,11217370,9.899999618530273,38.754,-27.3245
2022-01-03,11217370,7.109090978449041,38.754,-27.3245
2022-01-04,11217370,7.862500031789144,38.754,-27.3245
2022-01-05,11217370,10.574999988079071,38.754,-27.3245
2022-01-06,11217370,8.033333407508003,38.754,-27.3245
2022-01-07,11217370,8.466666718324026,38.754,-27.3245
2022-01-08,11217370,8.583333293596903,38.754,-27.3245
2022-01-09,11217370,9.050000031789144,38.754,-27.3245
2022-01-10,11217370,10.116666674613953,38.754,-27.3245
2022-01-11,11217370,11.117391213126805,38.754,-27.3245
2022-01-12,11217370,10.179999987284342,38.754,-27.3245
2022-01-13,11217370,10.366666674613953,38.754,-27.3245
2022-01-14,11217370,10.18749996026357,38.754,-27.3245
2022-01-15,11217370,6.579166670640309,38.754,-27.3245
2022-01-16,11217370,5.945833325386047,38.754,-27.3245
2022-01-17,11217370,8.195833325386047,38.754,-27.3245
2022-01-18,11217370,11.252631538792661,38.754,-27.3245
2022-01-19,11217370,11.075000087420145,38.754,-27.3245
2022-01-20,11217370,11.516666690508524,38.754,-27.3245
2022-01-21,11217370,10.491666793823242,38.754,-27.3245
2022-01-22,11217370,8.816666722297668,38.754,-27.3245
2022-01-23,11217370,8.316666722297668,38.754,-27.3245
2022-01-24,11217370,8.67058826895321,38.754,-27.3245
2022-01-25,11217370,8.908333361148834,38.754,-27.3245
2022-01-26,11217370,9.43749996026357,38.754,-27.3245
2022-01-27,11217370,8.833333253860474,38.754,-27.3245
2022-01-28,11217370,7.954166690508525,38.754,-27.3245
2022-01-29,11217370,8.762499968210856,38.754,-27.3245
2022-01-30,11217370,8.166666706403097,38.754,-27.3245
2022-01-31,11217370,8.879166722297668,38.754,-27.3245
2022-02-01,11217370,9.300000031789144,38.754,-27.3245
2022-02-02,11217370,8.97916672627131,38.754,-27.3245
2022-02-03,11217370,9.84166661898295,38.754,-27.3245
2022-02-04,11217370,9.087500015894571,38.754,-27.3245
2022-02-05,11217370,9.199999968210856,38.754,-27.3245
2022-02-06,11217370,9.970833341280619,38.754,-27.3245
2022-02-07,11217370,9.825000047683716,38.754,-27.3245
2022-02-08,11217370,9.162500023841858,38.754,-27.3245
2022-02-09,11217370,8.464705972110524,38.754,-27.3245
2022-02-11,11217370,9.425000047683715,38.754,-27.3245
2022-02-12,11217370,9.829166730244955,38.754,-27.3245
2022-02-13,11217370,9.662500043710073,38.754,-27.3245
2022-02-14,11217370,8.995833277702332,38.754,-27.3245
2022-02-15,11217370,11.90833330154419,38.754,-27.3245
2022-02-16,11217370,11.37083331743876,38.754,-27.3245
2022-02-17,11217370,8.554166734218597,38.754,-27.3245
2022-02-18,11217370,4.42916668454806,38.754,-27.3245
2022-02-19,11217370,6.420833309491475,38.754,-27.3245
2022-02-20,11217370,7.108333329359691,38.754,-27.3245
2022-02-21,11217370,7.861904780069987,38.754,-27.3245
2022-02-22,11217370,9.095833361148834,38.754,-27.3245
2022-02-23,11217370,7.833333412806193,38.754,-27.3245
2022-02-24,11217370,6.9571428298950195,38.754,-27.3245
2022-02-25,11217370,8.84444440735711,38.754,-27.3245
2022-02-26,11217370,10.50416668256124,38.754,-27.3245
2022-02-27,11217370,12.070833365122477,38.754,-27.3245
2022-02-28,11217370,10.679166674613953,38.754,-27.3245
2022-03-01,11217370,12.220833341280619,38.754,-27.3245
2022-03-02,11217370,9.679166615009308,38.754,-27.3245
2022-03-03,11217370,8.074999968210856,38.754,-27.3245
2022-03-04,11217370,12.645833253860474,38.754,-27.3245
2022-03-05,11217370,12.720833341280619,38.754,-27.3245
2022-03-06,11217370,11.6875,38.754,-27.3245
2022-03-07,11217370,7.429166674613953,38.754,-27.3245
2022-03-08,11217370,9.21666669845581,38.754,-27.3245
2022-03-09,11217370,9.829166690508524,38.754,-27.3245
2022-03-10,11217370,8.745833377043406,38.754,-27.3245
2022-03-11,11217370,8.937499940395355,38.754,-27.3245
2022-03-12,11217370,8.316666722297668,38.754,-27.3245
2022-03-13,11217370,6.929166674613953,38.754,-27.3245
2022-03-14,11217370,7.804166674613953,38.754,-27.3245
2022-03-15,11217370,10.154166678587595,38.754,-27.3245
2022-03-16,11217370,7.866666654745738,38.754,-27.3245
2022-03-17,11217370,9.491666754086813,38.754,-27.3245
2022-03-18,11217370,7.516666680574417,38.754,-27.3245
2022-03-19,11217370,5.429166664679845,38.754,-27.3245
2022-03-20,11217370,8.062500059604645,38.754,-27.3245
2022-03-21,11217370,6.987499952316284,38.754,-27.3245
2022-03-22,11217370,8.354545506564053,38.754,-27.3245
2022-03-23,11217370,9.633333524068197,38.754,-27.3245
2022-03-24,11217370,9.495833416779837,38.754,-27.3245
2022-03-25,11217370,11.68823528289795,38.754,-27.3245
2022-03-26,11217370,10.712500095367432,38.754,-27.3245
2022-03-27,11217370,10.200000007947287,38.754,-27.3245
2022-03-28,11217370,10.633333245913187,38.754,-27.3245
2022-03-29,11217370,11.333333373069763,38.754,-27.3245
2022-03-30,11217370,12.529166658719381,38.754,-27.3245
2022-03-31,11217370,12.08181819048795,38.754,-27.3245
2022-04-01,11217370,10.913333447774251,38.754,-27.3245
2022-04-02,11217370,8.950000190734864,38.754,-27.3245
2022-04-04,11217370,9.61333344777425,38.754,-27.3245
2022-04-05,11217370,12.428571428571429,38.754,-27.3245
2022-04-06,11217370,11.222222328186035,38.754,-27.3245
2022-04-08,11217370,12.45714269365583,38.754,-27.3245
2022-04-09,11217370,7.75000003973643,38.754,-27.3245
2022-04-10,11217370,6.71666665871938,38.754,-27.3245
2022-04-11,11217370,9.162499984105429,38.754,-27.3245
2022-04-12,11217370,12.649999896685282,38.754,-27.3245
2022-04-13,11217370,10.792307633620043,38.754,-27.3245
2022-04-14,11217370,8.150000095367432,38.754,-27.3245
2022-05-03,11217370,14.266666730244955,38.754,-27.3245
2022-05-04,11217370,12.52727274461226,38.754,-27.3245
2022-05-05,11217370,11.471428666796003,38.754,-27.3245
2022-05-15,11217370,10.18000005086263,38.754,-27.3245
2022-05-16,11217370,9.519999885559082,38.754,-27.3245
2022-05-17,11217370,8.133333365122477,38.754,-27.3245
2022-05-18,11217370,8.199999809265137,38.754,-27.3245
2022-05-19,11217370,10.188888973659939,38.754,-27.3245
2022-05-20,11217370,13.343478389408277,38.754,-27.3245
2022-05-21,11217370,16.865000009536743,38.754,-27.3245
2022-05-22,11217370,15.65833338101705,38.754,-27.3245
2022-05-23,11217370,14.50000011920929,38.754,-27.3245
2022-05-24,11217370,12.37499996026357,38.754,-27.3245
2022-05-25,11217370,12.00000007947286,38.754,-27.3245
2022-05-26,11217370,11.945833325386047,38.754,-27.3245
2022-05-27,11217370,13.054166714350382,38.754,-27.3245
2022-05-28,11217370,11.566666722297668,38.754,-27.3245
2022-05-29,11217370,7.758333345254262,38.754,-27.3245
2022-05-30,11217370,8.433333337306976,38.754,-27.3245
2022-05-31,11217370,9.787500043710073,38.754,-27.3245
2022-06-01,11217370,11.258333245913187,38.754,-27.3245
2022-06-02,11217370,12.862499952316284,38.754,-27.3245
2022-06-03,11217370,14.837499976158142,38.754,-27.3245
2022-06-04,11217370,15.183333277702332,38.754,-27.3245
2022-06-05,11217370,14.59130448880403,38.754,-27.3245
2022-06-06,11217370,16.000000043348834,38.754,-27.3245
2022-06-07,11217370,15.887500087420145,38.754,-27.3245
2022-06-08,11217370,15.387500047683716,38.754,-27.3245
2022-06-10,11217370,14.066666603088379,38.754,-27.3245
2022-06-18,11217370,15.01333344777425,38.754,-27.3245
2022-06-20,11217370,13.550000190734863,38.754,-27.3245
2022-06-21,11217370,13.480000114440918,38.754,-27.3245
2022-07-05,11217370,13.935714312962123,38.754,-27.3245
2022-07-06,11217370,13.190476145063128,38.754,-27.3245
2022-07-07,11217370,13.270833452542623,38.754,-27.3245
2022-07-08,11217370,13.458333333333334,38.754,-27.3245
2022-07-09,11217370,13.474999984105429,38.754,-27.3245
2022-07-10,11217370,13.545833309491476,38.754,-27.3245
2022-07-11,11217370,15.008333365122477,38.754,-27.3245
2022-07-12,11217370,16.68695653003195,38.754,-27.3245
2022-07-14,11217370,17.1875,38.754,-27.3245
2022-07-15,11217370,16.229166666666668,38.754,-27.3245
2022-07-16,11217370,16.552631679334137,38.754,-27.3245
2022-07-17,11217370,16.673684069984837,38.754,-27.3245
2022-07-18,11217370,18.726315950092516,38.754,-27.3245
2022-07-19,11217370,18.59583306312561,38.754,-27.3245
2022-07-20,11217370,18.530434608459473,38.754,-27.3245
2022-07-21,11217370,18.37500003973643,38.754,-27.3245
2022-07-22,11217370,18.77916685740153,38.754,-27.3245
2022-07-23,11217370,19.22083314259847,38.754,-27.3245
2022-07-24,11217370,19.59583330154419,38.754,-27.3245
2022-07-25,11217370,20.013636328957297,38.754,-27.3245
2022-07-26,11217370,20.24583339691162,38.754,-27.3245
2022-07-27,11217370,19.0666667620341,38.754,-27.3245
2022-07-28,11217370,17.821739238241445,38.754,-27.3245
2022-07-29,11217370,17.270833253860474,38.754,-27.3245
2022-07-30,11217370,17.383333285649616,38.754,-27.3245
2022-07-31,11217370,17.07058822407442,38.754,-27.3245
2022-08-01,11217370,15.955555491977268,38.754,-27.3245
2022-08-02,11217370,20.64999989100865,38.754,-27.3245
2022-08-03,11217370,20.358333349227905,38.754,-27.3245
2022-08-04,11217370,20.634782625281293,38.754,-27.3245
2022-08-05,11217370,18.96666653951009,38.754,-27.3245
2022-08-07,11217370,18.571428298950195,38.754,-27.3245
2022-08-08,11217370,18.674999793370564,38.754,-27.3245
2022-08-09,11217370,17.40000017484029,38.754,-27.3245
2022-08-10,11217370,16.604166626930237,38.754,-27.3245
2022-08-11,11217370,17.12499988079071,38.754,-27.3245
2022-08-12,11217370,18.537500143051147,38.754,-27.3245
2022-08-13,11217370,19.22916642824809,38.754,-27.3245
2022-08-14,11217370,19.579166730244953,38.754,-27.3245
2022-08-15,11217370,18.229166666666668,38.754,-27.3245
2022-08-16,11217370,16.08749993642171,38.754,-27.3245
2022-08-17,11217370,15.870833237965902,38.754,-27.3245
2022-08-18,11217370,16.428571564810618,38.754,-27.3245
2022-08-19,11217370,16.424999992052715,38.754,-27.3245
2022-08-20,11217370,16.763636328957297,38.754,-27.3245
2022-08-31,11217370,18.083333333333332,38.754,-27.3245
2022-09-01,11217370,16.762499849001568,38.754,-27.3245
2022-09-02,11217370,16.845833381017048,38.754,-27.3245
2022-09-03,11217370,16.15833334128062,38.754,-27.3245
2022-09-04,11217370,16.46666677792867,38.754,-27.3245
2022-09-05,11217370,17.462500015894573,38.754,-27.3245
2022-09-06,11217370,19.483333110809326,38.754,-27.3245
2022-09-07,11217370,19.84166669845581,38.754,-27.3245
2022-09-08,11217370,19.991666793823242,38.754,-27.3245
2022-09-09,11217370,18.8764705657959,38.754,-27.3245
2022-09-10,11217370,16.645833174387615,38.754,-27.3245
2022-09-11,11217370,16.199999928474426,38.754,-27.3245
2022-09-12,11217370,16.910526476408307,38.754,-27.3245
2022-09-14,11217370,20.233333163791233,38.754,-27.3245
2022-09-15,11217370,19.34583330154419,38.754,-27.3245
2022-09-16,11217370,18.379166920979817,38.754,-27.3245
2022-09-17,11217370,18.308333317438763,38.754,-27.3245
2022-09-18,11217370,18.59166669845581,38.754,-27.3245
2022-09-19,11217370,18.883333444595337,38.754,-27.3245
2022-09-20,11217370,18.858333190282185,38.754,-27.3245
2022-09-21,11217370,19.116666475931805,38.754,-27.3245
2022-09-22,11217370,18.758333444595337,38.754,-27.3245
2022-09-23,11217370,18.38571412222726,38.754,-27.3245
2022-10-11,11217370,16.749999682108562,38.754,-27.3245
2022-10-12,11217370,17.21250021457672,38.754,-27.3245
2022-10-13,11217370,16.49166663487752,38.754,-27.3245
2022-10-14,11217370,16.770833253860474,38.754,-27.3245
2022-10-15,11217370,13.245833396911621,38.754,-27.3245
2022-10-16,11217370,11.395833293596903,38.754,-27.3245
2022-10-17,11217370,10.045833309491476,38.754,-27.3245
2022-10-18,11217370,9.479166666666666,38.754,-27.3245
2022-10-19,11217370,11.408333420753479,38.754,-27.3245
2022-10-20,11217370,11.96666673819224,38.754,-27.3245
2022-10-21,11217370,11.829166650772095,38.754,-27.3245
2022-10-22,11217370,11.495833277702332,38.754,-27.3245
2022-10-23,11217370,12.84166677792867,38.754,-27.3245
2022-10-24,11217370,11.18750007947286,38.754,-27.3245
2022-10-25,11217370,10.949999968210856,38.754,-27.3245
2022-10-26,11217370,10.016666730244955,38.754,-27.3245
2022-10-27,11217370,9.21666669845581,38.754,-27.3245
2022-10-28,11217370,9.62083331743876,38.754,-27.3245
2022-10-29,11217370,10.487499912579855,38.754,-27.3245
2022-10-30,11217370,11.974999944368998,38.754,-27.3245
2022-10-31,11217370,9.312500059604645,38.754,-27.3245
2022-11-01,11217370,12.083333293596903,38.754,-27.3245
2022-11-02,11217370,15.362500031789144,38.754,-27.3245
2022-11-03,11217370,14.604166706403097,38.754,-27.3245
2022-11-04,11217370,16.06250023841858,38.754,-27.3245
2022-11-05,11217370,11.912500023841858,38.754,-27.3245
2022-11-06,11217370,12.241666714350382,38.754,-27.3245
2022-11-07,11217370,11.75000007947286,38.754,-27.3245
2022-11-08,11217370,11.93749996026357,38.754,-27.3245
2022-11-09,11217370,13.678571496691022,38.754,-27.3245
2022-11-10,11217370,16.542857442583358,38.754,-27.3245
2022-11-23,11217370,10.600000063578287,38.754,-27.3245
2022-11-24,11217370,10.04615380213811,38.754,-27.3245
2022-11-25,11217370,11.922222137451172,38.754,-27.3245
2022-11-26,11217370,9.55,38.754,-27.3245
2022-11-27,11217370,9.587500035762787,38.754,-27.3245
2022-11-28,11217370,15.041666706403097,38.754,-27.3245
2022-11-29,11217370,13.12499996026357,38.754,-27.3245
2022-11-30,11217370,10.96666661898295,38.754,-27.3245
2022-12-01,11217370,9.845833341280619,38.754,-27.3245
2022-12-02,11217370,5.87500003973643,38.754,-27.3245
2022-12-03,11217370,6.762499968210856,38.754,-27.3245
2022-12-04,11217370,9.270833333333334,38.754,-27.3245
2022-12-05,11217370,9.491666634877523,38.754,-27.3245
2022-12-06,11217370,9.479999860127768,38.754,-27.3245
2022-12-07,11217370,9.699999882624699,38.754,-27.3245
2022-12-08,11217370,10.011111206478542,38.754,-27.3245
2022-12-09,11217370,10.477777798970541,38.754,-27.3245
2022-12-13,11217370,8.766666571299234,38.754,-27.3245
2022-12-14,11217370,7.56315793489155,38.754,-27.3245
2022-12-15,11217370,7.994736947511372,38.754,-27.3245
2022-12-16,11217370,13.162500023841858,38.754,-27.3245
2022-12-19,11217370,11.081818407232111,38.754,-27.3245
2022-12-20,11217370,11.025000095367432,38.754,-27.3245
2022-12-22,11217370,9.25000011920929,38.754,-27.3245
2022-12-23,11217370,7.966666603088379,38.754,-27.3245
2022-12-24,11217370,5.921052606482255,38.754,-27.3245
2022-12-25,11217370,6.571428537368774,38.754,-27.3245
2022-12-26,11217370,6.757894691668059,38.754,-27.3245
2022-12-27,11217370,9.962499976158142,38.754,-27.3245
2022-12-28,11217370,10.883333285649618,38.754,-27.3245
2022-12-29,11217370,12.041666626930237,38.754,-27.3245
2022-12-30,11217370,10.869230783902681,38.754,-27.3245
2022-12-31,11217370,4.32307690840501,38.754,-27.3245
2023-01-01,11217370,6.020000012715657,38.754,-27.3245
2023-01-02,11217370,9.333333373069763,38.754,-27.3245
2023-01-03,11217370,9.99583343664805,38.754,-27.3245
2023-01-04,11217370,10.712500015894571,38.754,-27.3245
2023-01-05,11217370,8.649999976158142,38.754,-27.3245
2023-01-06,11217370,10.59166669845581,38.754,-27.3245
2023-01-07,11217370,11.304166674613953,38.754,-27.3245
2023-01-08,11217370,11.911111089918348,38.754,-27.3245
2023-01-10,11217370,7.536363645033403,38.754,-27.3245
2023-01-11,11217370,8.912500003973642,38.754,-27.3245
2023-01-12,11217370,12.399999618530273,38.754,-27.3245
2023-01-13,11217370,12.785714285714286,38.754,-27.3245
2023-01-14,11217370,8.635714326586042,38.754,-27.3245
2023-01-15,11217370,6.384615421295166,38.754,-27.3245
2023-01-16,11217370,6.829166650772095,38.754,-27.3245
2023-01-17,11217370,9.204166690508524,38.754,-27.3245
2023-01-18,11217370,6.812499940395355,38.754,-27.3245
2023-01-19,11217370,7.4625000556310015,38.754,-27.3245
2023-01-20,11217370,7.791666626930237,38.754,-27.3245
2023-01-21,11217370,9.545833428700766,38.754,-27.3245
2023-01-22,11217370,8.862499912579855,38.754,-27.3245
2023-01-23,11217370,9.762500007947287,38.754,-27.3245
2023-01-24,11217370,9.404166658719381,38.754,-27.3245
2023-01-25,11217370,8.983333388964335,38.754,-27.3245
2023-01-26,11217370,8.900000035762787,38.754,-27.3245
2023-01-27,11217370,7.8208333651224775,38.754,-27.3245
2023-01-28,11217370,7.979166746139526,38.754,-27.3245
2023-01-29,11217370,7.6083332896232605,38.754,-27.3245
2023-01-30,11217370,7.3375000556310015,38.754,-27.3245
2023-01-31,11217370,7.56250003973643,38.754,-27.3245
2023-02-01,11217370,7.8541666467984514,38.754,-27.3245
2023-02-02,11217370,8.30833331743876,38.754,-27.3245
2023-02-03,11217370,10.170833388964335,38.754,-27.3245
2023-02-04,11217370,11.120833357175192,38.754,-27.3245
2023-02-05,11217370,10.291666706403097,38.754,-27.3245
2023-02-06,11217370,9.80833331743876,38.754,-27.3245
2023-02-07,11217370,6.412499984105428,38.754,-27.3245
2023-02-08,11217370,6.587500015894572,38.754,-27.3245
2023-02-09,11217370,7.17083336909612,38.754,-27.3245
2023-02-10,11217370,8.10833336909612,38.754,-27.3245
2023-02-11,11217370,8.654166678587595,38.754,-27.3245
2023-02-12,11217370,7.291666626930237,38.754,-27.3245
2023-02-13,11217370,7.412499964237213,38.754,-27.3245
2023-02-14,11217370,6.387499968210856,38.754,-27.3245
2023-02-15,11217370,7.926315784454346,38.754,-27.3245
2023-02-16,11217370,8.642857210976738,38.754,-27.3245
2023-02-17,11217370,9.029166758060455,38.754,-27.3245
2023-02-18,11217370,10.204166571299234,38.754,-27.3245
2023-02-19,11217370,8.775000015894571,38.754,-27.3245
2023-02-20,11217370,8.43750003973643,38.754,-27.3245
2023-02-21,11217370,10.377777735392252,38.754,-27.3245
2023-02-22,11217370,9.681250035762787,38.754,-27.3245
2023-02-23,11217370,9.412500063578287,38.754,-27.3245
2023-02-24,11217370,9.241666754086813,38.754,-27.3245
2023-02-25,11217370,10.012500047683716,38.754,-27.3245
2023-02-26,11217370,10.99583331743876,38.754,-27.3245
2023-02-27,11217370,8.01666667064031,38.754,-27.3245
2023-02-28,11217370,11.59166673819224,38.754,-27.3245
2023-03-01,11217370,10.37916668256124,38.754,-27.3245
2023-03-02,11217370,10.545833309491476,38.754,-27.3245
2023-03-03,11217370,9.412500083446503,38.754,-27.3245
2023-03-04,11217370,7.995833436648051,38.754,-27.3245
